CONTENT_ID,CONTENT,CONTENT_TYPE_ID
104,"  <div>Anna Fiske har skrevet<br />  om det å være forelsket,<br />  på godt og vondt.<br />  Boka har lite tekst,<br />  og fargestrålende flotte bilder<br />  som viser styrken i det å forelske seg.</div>  <div>&#160;</div>  <div>Anna Fiske har skrevet seks bøker <br />  i serien <strong>Følelsesbiblioteket.<br />  </strong>De fire andre heter <strong>Sjenanse, Sjalusi, <br />  Redd, Sorg</strong> og <strong>Sinne</strong>. </div>  <div><strong>Sinne</strong> vant prisen for beste tilrettelagte bok<br />  under Årets vakreste bøker 2006.</div>  <div><br />  Hun har også laget en rekke andre bøker <br />  med enkel tekst eller innhold.</div>  <div>Disse bøkene er fine både for <br />  barn og ungdom som vil ha enkel tekst<br />  og for voksne som trenger enkelt innhold.</div>  <div>&#160;</div>  <div><strong>Følelsesbiblioteket</strong> har vært brukt </div>  <div>i et studieopplegg ved NFU (Norsk forbund for utviklingshemmede). </div>  <div>Gruppen hadde stort utbytte av bøkene. </div>  <div>De viste seg å være velegnet </div>  <div>også til de som ikke kan lese selv. </div>  <div>Det ble mange fine samtaler </div>  <div>og erfaringsutvekslinger rundt bøkene. </div>  <div>&#160;</div>  <div>  <div>Bildene gir også rom for utdyping, </div>  <div>slik at for eksempel folk i norskopplæring </div>  <div>kan øve seg med å fylle inn ""tomrommene"" med norske ord. </div>  <div>&#160;</div>  <div>Serien har også vært brukt i et lese- og skriveprosjekt </div>  <div>ved Rosenhof VO i Oslo. </div>  <div>Bøkene egnet seg godt til språktrening. </div>  <div>Elevene snakket om det de hadde lest </div>  <div>og skrev tekster om følelser.   </div></div>  ",198
108,"  <p>Det er palmesøndag.<br />  Sofus Bergimellom er alene i bilen<br />  når han finner et lik uten hode.<br />  Det viser seg å være liket av<br />  den rikeste mannen i bygda.<br />  Mistanken går raskt mot Mons Viksand,<br />  en av trekkspill-tvillingene.</p>  <div>Sofus forsøker å komme til bunns <br />  i saken, godt hjulpet av en kvinne:<br />  Kvinnen han ikke har sett på over 25 år,<br />  og som han aldri har klart å glemme.</div>  <div>&#160;</div>  <div>Som vanlig skriver <strong>Levi Henriksen</strong><br />  om nokså sære typer.<br />  Det er hylende morsomt,<br />  og tempoet er høyt<br />  i denne krimfortellinga<br />  fra bygda Skogli.</div>  <div>&#160;</div>  <p>Levi Henriksen er en av<br />  våre beste forfattere.<br />  Han er en mester til å skrive<br />  i et lite og knapt format.<br />  <strong>Trekkspill-tvillingene</strong> er hans <br />  andre roman med enkel tekst.<br />  Den første het <strong>Den aller siste mohikaner</strong><br />  og kom ut i 2006. </p>  <p>Boka finnes også som lydbok. </p>  ",199
109,"  <p>Tegningene bruker bare sort og hvitt,<br />  men allikevel formidler de både humor,<br />  innsikt, gåter og sprø innfall.<br />  Kanskje er hunden menneskets beste venn<br />  fordi vi er så like?</p>  <div>&#160;</div>  <div>Hefte med korte serier, <br />  de fleste på bare èn side.</div>  ",200
110,"  <div>Ved sia av dette strir jentene <br />  med kvar sine saker.<br />  Linn bur saman med fosterforeldre.<br />  Unni bor åleine med mor si.<br />  Mora har fått seg ny kjærast, <br />  men Unni synest at han er ekkel.<br />  Ho blir ute av seg då ho får høyre<br />  at han skal tilbringe jula hos dei.<br />  Ho stolar ikkje på han.<br />  Det skal vise seg at ho har rett<br />  i mistankane sine.</div>  <div>&#160;</div>  <p><strong>Vi gir oss ald</strong>ri er ei bok i serien <strong>Komet</strong>, <br />  og egnar seg for unge frå tretten år <br />  og oppover. </p>  ",201
111,"  <div>Frode Øverli er fra Bergen. <br />  Han er en av forfatterne som selger mest i Norge, <br />  selv om han lager tegneserier. <br />  Serien Pondus er høyt elsket <br />  både av lesere og anmeldere. <br />  Tegneserien har satt en ny standard <br />  for humorstriper. </div>  <div>&#160;</div>  <div>Boka har en egen type håndskrevet  font</div>  <div>som kan være litt vanskelig å lese enkelte steder. </div>  <div>Teksten er litt sammenpresset i noen av rutene. </div>  <div>&#160;</div>  <div>Vi kan anbefale alle ti bøker i denne serien, </div>  <div>men legger inn kun denne tittelen i Boksøk. </div>  <div>&#160;</div>  <div>Det er imidlertid kun noen av bøkene som er i salg: </div>  <div><strong>&#160;</strong></div>  <div><strong>Pondus 8.divisjon</strong> (2008)</div>  <div><strong>Pondus nummer 9</strong> (2009)</div>  <div><strong>Pondus - ti tette og en badehette</strong> (2010)</div>  <div>&#160;</div>  <div>Pondus-bøkene kan kjøpes hos Bokkilden, </div>  <div>eller direkte fra Egmont Serieforlaget. </div>  ",202
112,"  <div>De fleste vet at det er miljøvennlig<br />  å reise med tog, og at toget<br />  frakter mange tusen mennesker <br />  til og fra arbeid hver dag. <br />  Men visste du at du kan ta toget til <br />  trollene på Heddalsskogen, Skibladner <br />  og pilegrimsveien til Nidaros? </div>  <div>&#160;</div>  <div>Toget – en reise på skinner <br />  tar deg med rundt Norges sju viktigste baner <br />  – og gjennom historien om jernbanen i Norge.<br />  </div>  <div>&#160;</div>  <div>Boka har enkel tekst og vakre bilder.<br />  Denne boka er den perfekte turkamerat, <br />  enten det er du som tar med boka på reise <br />  – eller den som tar med deg.</div>  ",203
113,"  <div>Det turbulente samboerskapet blir avbrutt<br />  av en guttetur til Køben,<br />  innleggelse på psykiatrisk,<br />  halvslappe one night stands,<br />  et fengselsopphold,<br />  og endelig en snikende avslutning<br />  på singellivet.</div>  <div>&#160;</div>  <div>Martin Kellermans <strong>Rocky</strong> er en personlig<br />  og pågående oppvekstroman<br />  som er blitt uhyre populær <br />  blant kritikere, lesere og andre serieskapere.</div>  <div>&#160;</div>  <p>Denne utgaven har et tegnet forord<br />  av serieskaperen Christopher Nielsen.</p>  ",204
114,"  <div>En dag hører vennene Moliere, Camilla og Otto<br />  en merkelig lyd. Det er noen som gråter!<br />  Slik møter de dinosauren Dina.<br />  Hun bare gråter og gråter.<br />  Hvorfor er hun så lei seg?</div>  <div>&#160;</div>  <p>Boka handler om å føle seg annerledes<br />  fordi man ikke kan høre.</p>  <p>Denne boka har fortellingen både på DVD,<br />  og i trykt bok med mange bilder.</p>  ",205
115,"  <p>Navn: Ulf<br />  Alder: 14 år<br />  Liker: Black Sabbath, hytteturer, <br />  festing og damer<br />  Hater: Tysk-timene på Tåsen skole</p>  <div>Slik ser livet til Ulf ut.<br />  Han har mye å tenke på:<br />  Er det mulig å slippe unna tysk?<br />  Kommer han noen sinne til å få sjans på Ine?<br />  Og hva er det egentlig Jane driver med for tida?</div>  <div>  <div><strong>&#160;</strong></div>  <div><strong>Flu Hartberg</strong> skildrer tenåringslivet <br />  med innsikt og humor.<br />  Noen og enhver vil kunne kjenne seg igjen.</div><br />  Tegningene er spenstige <br />  og forteller historien tydelig. <br />  Noe av teksten er på dialekt.</div>  ",206
116,"  <p>Mamma skal gifte seg <br />  med ein barnevernspedagog dagen etter,<br />  men no legg ho og pappa ut på tur<br />  for å finne att Harry.</p>  <div>Ei teikna bok som tek brudd og familieliv på kornet.<br />  Du ler, sjølv når det eigentlig er vondt.</div>  <div>&#160;</div>  <p>Bjørn Sortland og Øyvind Torseter <br />  har laga månge bøker saman,<br />  både for barn og vaksne.</p>  <p>Skrifta i denne boka er ikkje alltid like tydeleg.</p>  ",207
118,"  <p>Kanskje ville menneska frå byen <br />  kome køyrande inn i dalen <br />  på blinkande motorsyklar. <br />  Dei ville blande seg inn i alt muleg, <br />  på skulen og på fotballtreninga. <br />  Sånn som Anna, den nye jenta i klassen.<br />  Og kor skulle ein forresten flytte fjellet? <br />  Til Kina?</p>  <p>Jenta i denne forteljinga <br />  vil ha bevis for at Gud høyrer bønn, <br />  men ho er samstundes redd for å utfordre han.</p>  <div>Dette er ei bok om tru og tvil</div>  <div>tilpassa ungdom. </div>  <div>&#160;</div>  <div>Boka har korte avsnitt</div>  <div>og eit enkelt språk. </div>  <div>Den har illustrasjonar i sort/hvitt. </div>  ",209
119,"  <p>Boka er ein del av serien Mine små leksikon,<br />  som eigentleg ikkje er særlig godt tilrettelagd.<br />  Unntaka legg vi inn her i Boksøk.</p>  <p>Mine små leksikon er ein av få<br />  faktaseriar for barn som er skrive <br />  på nynorsk.</p>  ",210
120,"  <div>Han prøver å finne et nytt, <br />  men klarer det ikke. <br />  Da blir han så lei seg at han legger seg ned <br />  for å dø.  <br />  Denne boka forteller om de siste åtte dagene <br />  i livet hans. <br />  Han tenker tilbake på livet sitt.<br />  Hva er det egentlig som har skjedd? <br />  Hvorfor er han så lei seg at han vil dø? </div>  <div>&#160;</div>  <div>Både språket og billedspråket i denne boka <br />  er ganske enkelt, men historien skifter <br />  mellom fortid og nåtid,<br />  og mellom virkelighet og fantasi. <br />  Nåtid og virkelighet er tegnet <br />  i sort på hvit bakgrunn.<br />  Tilbakeblikk og fantasi er tegnet<br />  i hvitt på sort bakgrunn.<br />  Skriften er ikke stor, med tydelig.<br />  Uvanlige ord er forklart nederst på siden.</div>  <div>&#160;</div>  <p>Marjane Satrapi har hatt suksess verden over<br />  med sin selvbiografiske tegneserieroman <strong>Persepolis</strong>.<br />  Der forteller hun om sin oppvekst,<br />  og om Irans historie. <br />  </p>  ",211
122,"  <p>Sammen viser de oss stillhet og bevegelse,<br />  og speiler havet og naturen.</p>  <p>Boka har vakre helsides fotografier,<br />  og lite tekst. Språket er i og for seg enkelt, <br />  men poetisk. Teksten har svært få punktum,<br />  og fortsetter fra side til side.<br />  Vi tar med boka fordi det er lite tekst, <br />  ryddig oppsett, tydelig skrift, og store bilder.</p>  ",213
123,"  <div>Så må Boboz bo hos Heksagon.<br />  Da blir det ikke akkurat kjedelig.<br />  Det blir faktisk litt stormfullt! </div>  <div>&#160;</div>  <div>Boka om Heksagon har stor skrift </div>  <div>og et luftig oppsett. </div>  <div>Den er illustrert med farge-</div>  <div>tegninger. </div>  <div>&#160;</div>  <div><strong>Heksagon tryller en storm</strong> </div>  <div>er en bok i serien <strong>Leseløve, </strong></div>  <div><strong>Lett å lese, </strong>tilrettelagt for barn </div>  <div>som har lært å lese selv. </div>  <div>Boka finnes også som lydbok </div>  <div>med sang og musikk. </div>  <div>Lydboka er støttet av <strong>Leser søker bok</strong>. </div>  ",214
124,"  <div>I denne boka kan du lese <br />  evangeliet etter Johannes med stor skrift. <br />  Boka har forklaring av navn og spesielle uttrykk <br />  nederst på siden. <br />  Teksten er ikke forenklet eller forkortet, <br />  bare satt i store, tydelige bokstaver. </div>  <div>&#160;</div>  <p>Det Norske Bibelselskap har gitt ut <br />  flere av Bibelens bøker med storskrift. </p>  ",215
125,"  <div>I denne boka kan du lese <br />  <strong>Salmenes bok</strong> med stor skrift. <br />  Boka har forklaring av navn og spesielle uttrykk <br />  nederst på siden. <br />  Teksten er ikke forenklet eller forkortet, <br />  bare satt i store, tydelige bokstaver. </div>  <div>&#160;</div>  <p>Det Norske Bibelselskap har gitt ut <br />  flere av Bibelens bøker med storskrift. <br />  Denne boka består av to bind. </p>  ",216
126,"  <div>Boka har forklaring av navn og spesielle uttrykk nederst på siden. </div>  <div>Teksten er ikke forenklet eller forkortet, </div>  <div>bare satt i store, tydelige bokstaver.<br />  </div>  ",217
127,"  <div>Boka har forklaring av navn og spesielle uttrykk nederst på siden. </div>  <div>Teksten er ikke forenklet eller forkortet, </div>  <div>bare satt i store, tydelige bokstaver.</div>  ",218
128,"  <div>Hvordan føles det å ligge inntil noen <br />  for første gang?</div>  <div>&#160;</div>  <div>Med vakre bilder forteller Craig Thompson<br />  om forholdet til broren, til Gud, <br />  og om å finne og miste <br />  sin første kjærlighet. </div>  <div>&#160;</div>  <p>Boka er tykk, men den er delt opp <br />  i tydelige kapitler.<br />  Teksten er stort sett enkel, <br />  unntatt der Craig siterer fra Bibelen.</p>  <p>For denne boka har Craig Thompson vunnet flere priser,<br />  blant annet to Eisner-priser.</p>  ",219
129,"  <div>Stundom er livet fanga i dei store kjenslene.<br />  Sjølv om det ikkje skjer stort.<br />  Sjølv om det ser ut for å vere ein vanleg dag.<br />  Då kan det vere at dei små tinga blir via <br />  mykje merksemd.<br />  Som på kino.</div>  <div>Slik er det for desse ungdomane.<br />  </div>  <div>&#160;</div>  <div>Denne boka har 8 noveller,<br />  som alle byrjer med same setning:<br />  Handa held den store saksa.<br />  Samstundes får vi høyre fleire ulike soger,<br />  om det å vere ung, om livet,<br />  og om seksuell vakning.</div>  <div>&#160;</div>  <div>Innhaldet i desse novellene er ikkje enkelt,<br />  men det er heller ikkje livet som tenåring.<br />  Vi glir mellom draum og verkelegheit,<br />  og veit ikkje alltid kva som er kva.<br />  Språket er poetisk, sjølv om orda i det meste <br />  er mykje brukt.</div>  <div><br />  Vi tek med boka fordi oppsettet er godt,<br />  novellene korte, og ordvalet kvardagsleg.</div>  <div>Boka passar for eldre ungdom og vaksne.</div>  <div>&#160;</div>  <p><strong>Marit Kaldhol</strong> debuterte i 1983<br />  og har sidan gitt ut ei rekkje bøker <br />  for barn, unge og vaksne.<br />  For denne boka fekk ho <strong>KKDs Litteraturpris</strong> i 2006.</p>  ",220
130,  <div>Er det så sikkert <br />  at ein ikkje kan flyga<br />  berre fordi ein er menneske<br />  og ikkje ei kråke?<br />  Det går vel an å øva?</div>  <div>&#160;</div>  <div>Ei bok i Kometserien. </div>  ,221
131,"  <div>Dette er en søt og merkelig historie,<br />  for alle som finner glede i små ting.</div>  <div><br />  Teksten i denne boka er ikke av de enkleste,<br />  men språket er direkte, og historien er kort.<br />  Skriften kan være litt vanskelig,<br />  særlig for de med synshemming.</div>  <div><br />  Vi velger allikevel å ta med boka fordi den er morsom,<br />  god og annerledes, og fordi den har et luftig oppsett<br />  og mange flotte bilder.</div>  ",222
132,"  <div>En etter en finner de veien til en <br />  skogkledd dal, som yrer av herlige <br />  og uhyrlige skapninger. <br />  Dette blir det lengste - men morsomste -<br />  året i deres liv.</div>  <div>&#160;</div>  <div><strong>Bone</strong> er en serie som alle ser ut til å like. <br />  Den passer både for ungdom og voksne.<br />  Teksten er enkel, bildene er tydelige,<br />  og leseren blir sugd inn i en spennende historie.</div>  <div>&#160;</div>  <p>Dette bindet inneholder tre bøker:<br />  Bok en: <strong>Flukten fra Boneville</strong><br />  Bok to: <strong>Det store kuveddeløpet</strong><br />  Bok tre: <strong>Stormens øye.</strong></p>  <p>Jeff Smith er født og oppvokst i Midtvesten i USA.<br />  Gjennom aviser, seriehefter og tegnefilmer på TV<br />  lærte han seg å tegne serier. <br />  Han utviklet seriefigurene sine <br />  gjennom striper i studentavisa<br />  da han gikk på Ohio State University. <br />  I 1986 grunnla studioet Character Builders.<br />  I 1991 ga Smith ut det første Bone-heftet,<br />  og serien ble avsluttet i 2004.</p>  ",223
133,"  <div>I tillegg får du tips om hva du bør spise <br />  for å kvitte deg med valkene.</div>  <div>&#160;</div>  <p>Øvelsene er enkelt forklart<br />  med tekst og bilder.</p>  <p>Teksten er nokså enkel,<br />  og boka har lite tekst og mange bilder.<br />  Fonten kunne vært større (8,5 punkt),<br />  og teksten i bobler er vanskeligere enn resten.</p>  ",224
134,"  <p>Teksten i boka er ikke spesielt enkel,<br />  men tegningene er tydelige.<br />  Forordene har små bokstaver, <br />  men de er korte, og kan helt fint sløyfes. </p>  <p>Dette er en bokserie, <br />  og derfor vil det ikke komme opp noen bibliotek <br />  om du klikker på lenken til høyre. <br />  Ta kontakt med ditt lokale bibliotek<br />  om du vil låne bøkene.</p>  ",225
